0.0,0.01745240643728351

0.001,0.023734248954022

0.002,0.030015154483251323

0.003,0.036294875065575834

0.004,0.042573162788379526

0.005,0.04884976979561326

0.006,0.05512444829757967

0.007,0.06139695058071547

0.008,0.06766702901737076

0.009000000000000001,0.07393443607558496

0.01,0.08019892432885892

0.011,0.08646024646592292

0.012,0.09271815530050012

0.013000000000000001,0.09897240378106498

0.014,0.10522274500059642

0.015,0.11146893220632546

0.016,0.11771071880947638

0.017,0.12394785839500173

0.018000000000000002,0.1301801047313104

0.019,0.1364072117799883

0.02,0.14262893370551166

0.021,0.1488450248849522

0.022,0.15505523991767375

0.023,0.1612593336350205

0.024,0.16745706110999553

0.025,0.17364817766693033

0.026000000000000002,0.1798324388911442

0.027,0.18600960063859304

0.028,0.19217941904550814

0.029,0.19834165053802322

0.03,0.20449605184179032

0.031,0.21064237999158406

0.032,0.21678039234089327

0.033,0.22290984657150031

0.034,0.22903050070304753

0.035,0.23514211310259003

0.036000000000000004,0.24124444249413501

0.037,0.24733724796816695

0.038,0.2534202889911583

0.039,0.25949332541506537

0.04,0.26555611748680885

0.041,0.27160842585773876

0.042,0.27765001159308395

0.043000000000000003,0.2836806361813844

0.044,0.28970006154390743

0.045,0.2957080500440467

0.046,0.3017043644967035

0.047,0.3076887681776506

0.048,0.31366102483287767

0.049,0.31962089868791793

0.05,0.3255681544571567

0.051000000000000004,0.3315025573531194

0.052000000000000005,0.33742387309574123

0.053,0.3433318679216153

0.054,0.3492263085932222

0.055,0.35510696240813705

0.056,0.36097359720821653

0.057,0.3668259813887641

0.058,0.3726638839076731

0.059000000000000004,0.3784870742945482

0.06,0.3842953226598037

0.061,0.3900883997037397

0.062,0.3958660767255937

0.063,0.40162812563256994

0.064,0.40737431894884363

0.065,0.4131044298245418

0.066,0.4188182320446986

0.067,0.4245155000381859

0.068,0.4301960088866187

0.069,0.43585953433323416

0.07,0.44150585279174526

0.07100000000000001,0.44713474135516723

0.07200000000000001,0.4527459778046178

0.073,0.45833934061808984

0.074,0.46391460897919706

0.075,0.4694715627858908

0.076,0.4750099826591498

0.077,0.48052964995164077

0.078,0.4860303467563502

0.079,0.491511855915187

0.08,0.49697396102755537

0.081,0.502416446458898

0.082,0.5078390973492093

0.083,0.513241699621517

0.084,0.5186240399903342

0.085,0.5239859059700792

0.08600000000000001,0.529327085883464

0.08700000000000001,0.5346473688698514

0.088,0.5399465448935785

0.089,0.54522440475225

0.09,0.5504807400849956

0.091,0.5557153433806965

0.092,0.5609280079861779

0.093,0.5661185281143666

0.094,0.5712866988524156

0.095,0.5764323161697932

0.096,0.5815551769263388

0.097,0.5866550788802813

0.098,0.591731820696224

0.099,0.5967852019530927

0.1,0.6018150231520483

0.101,0.6068210857243622

0.10200000000000001,0.6118031920392558

0.10300000000000001,0.6167611454117027

0.10400000000000001,0.6216947501101928

0.105,0.6266038113644604

0.106,0.6314881353731732

0.107,0.6363475293115821

0.108,0.6411818013391354

0.109,0.6459907606070509

0.11,0.6507742172658509

0.111,0.6555319824728573

0.112,0.6602638683996461

0.113,0.6649696882394635

0.114,0.6696492562145996

0.115,0.6743023875837234

0.116,0.6789288986491762

0.117,0.6835286067642226

0.11800000000000001,0.6881013303402626

0.11900000000000001,0.6926468888539988

0.12,0.6971651028545645

0.121,0.7016557939706074

0.122,0.7061187849173315

0.123,0.7105538995034962

0.124,0.7149609626383715

0.125,0.7193398003386512

0.126,0.7236902397353204

0.127,0.7280121090804812

0.128,0.7323052377541318

0.129,0.7365694562709032

0.13,0.7408045962867501

0.131,0.7450104906055961

0.132,0.7491869731859354

0.133,0.7533338791473869

0.134,0.7574510447772037

0.135,0.7615383075367368

0.136,0.7655955060678507

0.137,0.7696224801992946

0.138,0.7736190709530248

0.139,0.777585120550482

0.14,0.7815204724188188

0.14100000000000001,0.7854249711970819

0.14200000000000002,0.789298462742345

0.14300000000000002,0.7931407941357946

0.14400000000000002,0.7969518136887662

0.145,0.8007313709487335

0.146,0.8044793167052474

0.147,0.808195502995827

0.148,0.8118797831118008

0.149,0.815532011604098

0.15,0.8191520442889918

0.151,0.8227397382537899

0.152,0.8262949518624778

0.153,0.8298175447613098

0.154,0.8333073778843497

0.155,0.8367643134589617

0.156,0.8401882150112482

0.157,0.8435789473714387

0.158,0.8469363766792256

0.159,0.8502603703890486

